,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
2958,2958,756395,460496,Beautiful Girls (Remastered Album Version),Van Halen,0,Guitar Hero: Van Halen,2009.0,,Beautiful Girls,edward van halen alex van halen michael anthony david lee roth van halen
2980,2980,461706,396576,New San Antonio Rose,Bob Wills,1990,Community Sing: Cowboy Hit Tunes,1945.0,,San Antonio Rose,bob wills the song spinners
2986,2986,764019,242744,Que Sera_ Sera (Whatever Will Be_ Will Be),Doris Day,0,The Doris Day Show,1968.0,The Black Eye (#1.8),Que SerÃŒÃ  SerÃŒÃ (Whatever Will Be  Will Be),jay livingston ray evans   as doris day
2989,2989,456154,281884,Eyes On Fire,Blue Foundation,2007,The Vampire Diaries,2009.0,Well Always Have Bourbon Street (#4.8),Eyes on Fire,blue foundation
2998,2998,862461,276841,Hello_ Dolly!,Jerry Herman,0,The Tonight Show Starring Johnny Carson,1962.0,(1992-05-22),Hello Dolly!,jerry herman
3022,3022,957129,646781,The April Fools (LP Version),Dionne Warwick,0,The April Fools,1969.0,,April Fools,burt bacharach hal david dionne warwick
3030,3030,813177,172620,I Don't Want To Be,Gavin DeGraw,2003,One Tree Hill,2003.0,Between Order and Randomness (#2.12),I Dont Want to Be,gavin degraw
3033,3033,915230,139994,The Tears Of A Clown,Smokey Robinson & The Miracles,1967,Live from Daryls House,2007.0,Smokey Robinson (#1.22),Tears of a Clown,henry cosby smokey robinson stevie wonder
3067,3067,835408,339550,Sgt. Peppers Lonely Hearts Club Band/The End,Paul McCartney,0,AcÃŒÂ¼stico MTV: CÃŒÃssia Eller,2001.0,,Sgt. Peppers Lonely Hearts Club Band,john lennon paul mccartney cÃŒÃssia eller
3077,3077,9587,602946,Touch Me (I Want Your Body) ?09,Samantha Fox,1992,Samantha Fox: Making Music,1987.0,,Touch Me (I Want Your Body),samantha fox
3122,3122,900933,204567,How Am I Supposed To Live Without You,Michael Bolton,1989,Scream Queens,2015.0,Dorkus (#1.12),How Am I Supposed to Live Without You,michael bolton
3152,3152,132847,445588,Les Yeux De Ton PÌ¬re (I'll Kill You),Les NÌ©gresses Vertes,0,French Kiss,1995.0,,Les Yeux De Ton Pere,les negresses vertes mathieu crespin jean-marie paulus noel rota stefane mellino
3157,3157,681328,390351,Electric Eye,Judas Priest,1982,Chikara JoshiMania Night III,2011.0,,Electric Eye,rob halford k.k. downing glenn tipton judas priest
3181,3181,547355,482560,HUNGARIAN DANCE No.3,Johannes Brahms / Gerhard Kanzian / Ed Lewis,0,Il giorno + bello,2006.0,,Hungarian Dance Nr3,johannes brahms
3182,3182,752152,124897,Fool (If You Think It's Over),Chris Rea,1978,Joking Apart,1991.0,Pilot (#1.0),Fool (if you think its over),chris rea
3186,3186,460536,571866,Another Man,Barbara Mason,1984,Paris Is Burning,1990.0,,Another Man Is Beating My Time,barbara mason
3202,3202,202814,388817,Wild Thing,Tone Loc,1988,Charlies Angels: Full Throttle,2003.0,,Wild Thing,matt dike marvin young anthony smith tone loc
3205,3205,317371,213162,The Time We Lost Our Way featuring Loulou,Thievery Corporation,2005,Six Feet Under,2001.0,A Coat of White Primer (#5.1),The Time We Lost Our Way,thievery corporation
3216,3216,726567,339339,Helter Skelter,Dana Fuchs,2007,Across the Universe,2007.0,,Helter Skelter,john lennon paul mccartney dana fuchs
3247,3247,952441,334930,9 to 5,Dolly Parton,1980,A Night in Heaven,1983.0,,9 to 5,jan hammer linda kay bryman dolly parton
3262,3262,659224,217966,Dog Days Are Over (Demo),Florence + The Machine,2009,So You Think You Can Dance,2005.0,Top Three Perform (#7.22),Dog Days Are Over,florence welch isabella summers florence the machine
3392,3392,921986,10766,(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,0,American Dreams,2002.0,,(Love Is Like A) Heat Wave,brian holland lamont dozier eddie holland martha the vandellas
3410,3410,461139,91307,Big Boss Man - Original,Jimmy Reed,1960,Franks Place,1987.0,Night Business (#1.17),Big Boss Man,jimmy reed
3447,3447,304061,52486,Shoot Out the Lights,Richard Thompson,1988,Crossing Jordan,2001.0,Ockhams Razor (#2.10),Shoot Out The Lights,richard thompson
3480,3480,246633,691600,I Don't Know Where I'm Bound,Johnny Cash,2000,The Winning Hand,1985.0,,Dont Let Your Left Hand Know (What Your Right Hand Does),dolly parton johnny cash brenda lee kris kristofferson willie nelson
3515,3515,295876,120120,That's Us / Wild Combination,Arthur Russell,2004,Independent Lens,1999.0,How to Survive a Plague (#15.7),Thats Us/Wild Combination,superhuman happiness arthur russell
3534,3534,667635,612471,Moon River,Henry Mancini & His Orchestra,1961,Shielas Payoff,1977.0,,Moon River,henry mancini
3553,3553,35758,643563,You Should Be Dancing [Live - Las Vegas 1997] (Album Version),Bee Gees,1998,The 70s,2000.0,,You Should Be Dancing,barry gibb robin gibb maurice gibb the bee gees
3616,3616,86201,363417,The Day I Fall In Love,James Ingram;Dolly Parton,0,Beethovens 2nd,1993.0,,The Day I Fall in Love,carole bayer sager james ingram clif magness dolly parton
3647,3647,563319,255577,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,Kitty Carlisle & Milt Kamen (#1.85),A Swingin Safari (The Theme of The Match Game),bert kaempfert
3652,3652,556823,726769,Faith To Arise,Terry Reid,1995,Wonderland,2003.0,,Faith to Arise,terry reid
3689,3689,814989,198525,Mi Vida Loca (My Crazy Life),Pam Tillis,1994,RuPauls Drag Race,2009.0,Dragazines (#4.7),Mi Vida Loca (My Crazy Life),jess leary pam tillis
3692,3692,6866,363167,Two Tickets To Paradise,Eddie Money,1977,Bee Season,2005.0,,Two Tickets to Paradise,eddie money
3695,3695,415653,226647,Silent Running (Live),Mike And The Mechanics,1999,Stingray,1985.0,Ancient Eyes (#1.1),Silent Running,mike the mechanics
3834,3834,497486,321728,Wo willst du hin?,Xavier Naidoo,2002,X Factor,2010.0,8. Live Show (#1.14),Wo willst du hin,xavier naidoo michael herberger edita abdieski
3837,3837,221289,353296,Pure Imagination,Monty Alexander,0,Art School Confidential,2006.0,,Pure Imagination,anthony newley leslie bricusse monty alexander
3855,3855,180696,430074,The Ballad Of El Goodo,Evan Dando,1995,Empire Records,1995.0,,The Ballad of El Goodo,evan dando chris bell alex chilton
3867,3867,9587,245399,Touch Me (I Want Your Body) ?09,Samantha Fox,1992,The Frank Skinner Show,1995.0,(#4.7),Touch Me (I Want Your Body),samantha fox
3877,3877,324047,215844,La Voz Del Caribe,Eddie Palmieri,2003,So You Think You Can Dance Canada,2008.0,Top 12 Performance (#3.17),La Voz del Caribe,eddie palmieri
3903,3903,310580,607369,The Christmas Song (Chestnuts Roasting On An Open Fire),Mel TormÌ©,1994,Scrooged,1988.0,,The Christmas Song (Chestnuts Roasting on an Open Fire),mel tormÃŒÂ© robert wells natalie cole
3906,3906,776435,522724,I Want To See The Bright Lights Tonight,Richard Thompson / Linda Thompson,1984,Looper,2012.0,,I Want to See the Bright Lights Tonight,richard thompson linda thompson
3913,3913,387562,690166,Lonelier Than This,Steve Earle,2000,The War Boys,2009.0,,Lonelier Than This,steve earle
3923,3923,10480,477868,Knock Down,Alesha Dixon / Asher D,2006,Hush,2008.0,,Knock Down,alesha dixon
3948,3948,199010,136410,Ocean and a Rock,Lisa Hannigan,2009,Later... With Jools Holland,1992.0,(#34.6),Ocean and a Rock,lisa hannigan
3967,3967,867405,330507,Dream Lover,Bobby Darin,1959,61*,2001.0,,Dream Lover,bobby darin arrangement with warner special products
3983,3983,273298,460574,Thank You (Falettinme Be Mice Elf Agin),Sly & The Family Stone,1969,Guitar Man,2009.0,,Thank You (Falettinme Be Mice Elf Agin),sly stone sammy hagar neal schon nile rodgers narada michael walden
3988,3988,336381,631778,Anything Goes_ I Get A Kick Out Of You,Cole Porter,0,Strange Alibi,1941.0,,I Get a Kick Out of You,cole porter
3989,3989,253280,1690,Play That Funky Music,Vanilla Ice,1989,20 to 1,2005.0,Party Songs (#4.7),Play That Funky Music,vanilla ice rob parissi
4005,4005,657024,713588,Siete Puertas,Pedro Guerra,1997,Vidas en vivo,2008.0,,Siete puertas,pedro guerra
4023,4023,190618,273172,Get Outta My Dreams_ Get Into My Car,Billy Ocean,1988,The Tonight Show Starring Jimmy Fallon,2014.0,Josh Brolin/Kate McKinnon/Billy Ocean (#3.85),Get Outta My Dreams  Get into My Car,billy ocean robert john lange jimmy fallon
4044,4044,355748,234971,Still Desire You,Melanie Doane,2002,Thats Life,2000.0,The Tell-Tale Uterus (#1.6),Still Desire You,melanie doane
4049,4049,654650,464803,Cats In The Cradle,Harry Chapin,2010,Harry Chapin: The Final Concert,1981.0,,Cats in the Cradle,harry sandy chapin harry chapin
4100,4100,542525,516108,I Surrender (To The Spirit Of The Night),Samantha Fox,1987,Les gars de la Une,1988.0,,I Surrender (To The Spirit Of The Night),samantha fox
4132,4132,581327,397565,I'm Gonna Be a Wheel Someday,Fats Domino,1985,Confessions of a Sorority Girl,1994.0,,Im Gonna Be A Wheel Someday,fats domino david bartholomew roy hayes sheryl crow
4157,4157,371548,16888,Surfer Girl,The Beach Boys,1963,Art That Shook the World,2001.0,The Beach Boys: Pet Sounds (#2.2),Surfer Girl,brian wilson the beach boys
4166,4166,786422,372261,Thats All Right,Arthur Big Boy Crudup,0,Bluesland: A Portrait in American Music,1993.0,,Thats All Right,arthur crudup elvis presley
4183,4183,799421,153485,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Mickeys Mousekeball,Mickey Mouse Clubhouse Theme,they might be giants
4184,4184,503787,207477,Kiss With A Fist,Florence + The Machine,2009,Shameless,2004.0,(#7.14),Kiss With A Fist,florence welch matt alchin florence the machine
4186,4186,870910,569341,Wonka's Welcome Song,Danny Elfman,2005,Oz the Great and Powerful,2013.0,,The Munchkin Welcome Song,danny elfman
4195,4195,734807,471945,Sleigh Ride,Leroy Anderson & His Orchestra,1964,Holidays in the City,2006.0,,Sleigh Ride,leroy anderson
4196,4196,132951,239835,Future Shock (ReMastered),Curtis Mayfield,2006,The Bobby Goldsboro Show,1973.0,(1973-12-15),Future Shock,curtis mayfield
4228,4228,403653,305855,...And The World Laughs With You ft. Thom Yorke,Flying Lotus,2010,True Blood,2008.0,You Smell Like Dinner (#4.2),...And The World Laughs With You ft. Thom Yorke,flying lotus flying lotus  ft. thom yorke
4242,4242,490988,691873,Spirit In The Sky,Norman Greenbaum,1969,The Wolves of Kromer,1998.0,,Spirit in the Sky,norman greenbaum
4297,4297,603374,343691,Stagger Lee,Lloyd Price,1958,All I Want for Christmas,1991.0,,Stagger Lee,lloyd price
4298,4298,552971,530005,Im Not a Juvenile Delinquent,Frankie Lymon,0,Mafia II,2010.0,,Im NOT A JUVENILE DELINQUENT,frankie lymon the teenagers morris levy
4305,4305,939372,554357,After The Gold Rush (Album Version),Neil Young,2004,Neil Young Journeys,2011.0,,After The Gold Rush,neil young
4312,4312,639705,61326,Say Goodnight (Edited Version),Beth Nielsen Chapman,0,Dawsons Creek,1998.0,...Must Come to an End (#6.24),Say Goodnight,beth nielsen chapman
4337,4337,382921,567816,Je Ne Pourrais Pas,Vive La FÌ»te,2009,Os Penetras,2012.0,,Je Nai Pas Peur,daniel arthur l. mommens els pynoo vive la fÃŒÂ»te
4441,4441,776384,306466,Used To Love Her,Guns N' Roses,1988,Tu cara me suena - Argentina,2013.0,(#3.5),Used to Love Her,guns n roses pablo martÃŒ_nez
4488,4488,367631,326516,Atomic Dog (Dogs Of The World Unite Remix) (Explicit) (Feat. Coolio),George Clinton Featuring Coolio,1996,10 Things I Hate About You,1999.0,,Atomic Dog,george clinton garry shider david l. spradley
4528,4528,218421,124069,Somebody Loves Me,Coleman Hawkins,1997,Jazz Party,1958.0,(#1.20),Somebody Loves Me,buddy g. desylva ballard macdonald george gershwin henry red allen dicky wells buster bailey coleman hawkins
4529,4529,405528,94669,Prison Break - Main Title Season 3,Ramin Djawadi,0,Game of Thrones,2011.0,The North Remembers (#2.1),Main Title,ramin djawadi
4542,4542,367631,378687,Atomic Dog (Dogs Of The World Unite Remix) (Explicit) (Feat. Coolio),George Clinton Featuring Coolio,1996,Bruce Almighty,2003.0,,Atomic Dog,george clinton garry m. shider david l. spradley
4561,4561,678736,48664,Sunday Morning,Maroon 5,2002,Como uma Onda,2004.0,,Sunday Morning,maroon 5
4577,4577,577361,44359,It's Bigger Than Hip Hop (featuring Tahir and People's Army),Dead Prez,2000,Chappelles Show,2003.0,(#2.8),Bigger Than Hip Hop,dead prez
4594,4594,646260,239836,If I Were A Child Again (Live in Chicago),Curtis Mayfield,0,The Bobby Goldsboro Show,1973.0,(1973-12-15),If I Were Only A Child Again,curtis mayfield
4595,4595,785801,114072,Good Feeling,Violent Femmes,1983,How I Met Your Mother,2005.0,Best Prom Ever (#1.20),Good Feeling,violent femmes
4601,4601,354141,672251,Menuet From String Quintet No. 5 In E Major_ Op. 13,Luigi Boccherini,0,The Magnificent Ambersons,1942.0,,String Quintet In E  Op. 13 No. 5: Minuet,luigi boccherini
4619,4619,615936,109834,Electric Avenue,Eddy Grant,1982,Him & Her,2010.0,The Argument (#1.6),Electric Avenue,eddy grant
4672,4672,338391,672346,Ballad Of Big Nothing,Elliott Smith,0,The Maker,1997.0,,BALLAD OF BIG NOTHING,elliott smith
4676,4676,799421,153540,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Minnies Birthday (#1.7),Mickey Mouse Clubhouse Theme,they might be giants
4697,4697,713790,502026,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Kinshasa Symphony,2010.0,,Eina kleine Nachtmusik,wolfgang amadeus mozart
4698,4698,826429,502026,Eine kleine Nachtmusik / A Little Night Music,Wolfgang Amadeus Mozart,0,Kinshasa Symphony,2010.0,,Eina kleine Nachtmusik,wolfgang amadeus mozart
4710,4710,697920,230017,Werewolves Of London (2007 Remastered Live LP Version),Warren Zevon,2007,Supernatural,2005.0,Paper Moon (#10.4),Werewolves of London,warren zevon leroy marinell waddy wachtel
4724,4724,944704,65615,CanÌ¤Ì£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007.0,(#1.154),CanÃŒÂ¤ÃŒÂ£o simples,tiago bettencourt
4749,4749,66313,453056,MacArthur Park,Jimmy Webb,1996,Glen Campbell: Ill Be Me,2014.0,,MacArthur Park,jimmy webb glen campbell
4752,4752,137233,357788,Big Takeover (1991 Digital Remaster),Bad Brains,1983,Bad Brains Live at CBGB OMFUG 1982,2006.0,,Big Takeover,bad brains
4768,4768,927974,436134,Butcher Pete,Roy Brown,0,Fallout 4,2015.0,,Butcher Pete (Part 2),roy brown henry glover
4772,4772,752537,218562,Samba Italiano,Adoniran Barbosa,2010,Som Brasil,2007.0,Adoniran Barbosa (#4.1),Samba Italiano,adoniran barbosa demÃŒÂ«nios da garoa
4788,4788,233094,475751,Only The Lonely (Know The Way I Feel),Roy Orbison,1961,House of Boys,2009.0,,Only the Lonely (Know the Way I Feel),roy orbison joe melson courtesy of orbison records
4809,4809,231113,699472,Banned In DC,Bad Brains,1991,Tony Hawks Proving Ground,2007.0,,Banned in DC,bad brains paul h.r. hudson gary dr. know miller darryl jenifer
4811,4811,75922,210178,Thou Shalt Not Steal (Album Version),Dick & Dee Dee,0,Shindig!,1964.0,(#1.19),Thou Shalt Not Steal,dick dee dee
4983,4983,209801,538945,Big Yellow Taxi (Remastered LP Version),Joni Mitchell,2004,Message to Love: The Isle of Wight Festival,1997.0,,Big Yellow Taxi,joni mitchell
5050,5050,170984,599770,Teach Me Tiger,April Stevens,1961,Rubbeldiekatz,2011.0,,Teach Me Tiger,nino tempo april stevens
5056,5056,906423,638806,Under Pressure (Rah Mix) (Radio Edit) (1999 Digital Remaster),Queen & David Bowie,1999,Take Me to the River,2015.0,,Under Pressure,queen david bowie
5127,5127,563319,254422,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#1.66),A Swingin Safari (The Theme of The Match Game),bert kaempfert
5140,5140,498644,132527,Toi Mon Amour,Marc Lavoine,2005,La chanson de lannÃŒÂ©e,2004.0,La chanson de lannÃŒÂ©e pour ELA (#1.6),Toi mon amour,marc lavoine .
5158,5158,750868,669736,Parisienne Walkways,Gary Moore / Phil Lynott,1996,The Last of the High Kings,1996.0,,Parisienne Walkways,phil lynott gary moore thin lizzy
5175,5175,620606,394231,Funky Kingston,Toots & The Maytals,1973,Club Dread,2004.0,,Funky Kingston,toots hibbert toots the maytals
5179,5179,80699,86786,The Way You Look Tonight,Fred Astaire & Ginger Rogers,1998,Fallen Angels,1993.0,The Professional Man (#2.2),The Way You Look Tonight,jerome kern dorothy fields fred astaire
5202,5202,477629,484481,Voodoo Child (Slight Return),Jimi Hendrix,1984,In the Name of the Father,1993.0,,Voodoo Child (Slight Return),the jimi hendrix experience jimi hendrix
5233,5233,499451,150000,Seven Nation Army (Live),The White Stripes,2010,Match of the Day: Euro 2016,2016.0,Northern Ireland vs. Germany (#1.32),Seven Nation Army,the white stripes
5239,5239,714256,211426,Shake And fingerpop,Junior Walker,1996,Shindig!,1964.0,(#2.8),Shake and Fingerpop,junior walker lawrence horn and willie woods jr. walker the all stars
5261,5261,309084,16023,John Henry,Woody Guthrie,1962,Arena,1975.0,Woody Guthrie,The Ballad of John Henry,woody guthrie sonny terry brownie mcghee
5291,5291,144176,424122,Leda Atomica,Year Long Disaster,2007,EA Skate 2,2009.0,,Leda Atomica,year long disaster
5325,5325,187047,50697,Living For The City,Stevie Wonder,1973,Countdown,1974.0,(#1.7),Living for the City,stevie wonder
5330,5330,809590,719711,Don't Worry Be Happy,Bobby McFerrin,1989,Welcome to Sarajevo,1997.0,,Dont Worry Be Happy,bobby mcferrin
5415,5415,563319,254961,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#5.79),A Swingin Safari (The Theme of The Match Game),bert kaempfert
5420,5420,713790,492307,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Jimmy P.,2013.0,,Symphony no 40 in G Minor (Andante),wolfgang amadeus mozart
5467,5467,694996,171495,Come On Eileen,Dexys Midnight Runners,1982,One Hit Wonderland,2012.0,Come on Eileen (#1.4),Come On Eileen,kevin rowland james paterson kevin adams dexys midnight runners
5470,5470,239048,552927,Never Let Down,Andrew W.K.,2003,Narco,2004.0,,Never Let Down,andrew w.k.
5483,5483,924627,38891,Between Raising Hell and Amazing Grace,Big & Rich,2007,CMT Top 20 Countdown,2001.0,(2007-11-01),Between Raising Hell and Amazing Grace,big rich
5497,5497,475729,342848,Gutter Cat Vs. The Jets,Alice Cooper,1972,Alice Cooper Trashes the World,1990.0,,Gutter Cat Vs The Jets,glen buxton michael bruce dennis dunaway leonard bernstein stephen sondheim alice cooper
5514,5514,652267,297112,Kiss Me Thru The Phone,Soulja Boy Tell'em / Sammie,2009,Todds Pop Song Reviews,2009.0,Top Ten Worst Hit Songs of 2009 (#2.30),Kiss Me Thru the Phone,soulja boy james scheffer david siegel sammie bush
5516,5516,547355,729859,HUNGARIAN DANCE No.3,Johannes Brahms / Gerhard Kanzian / Ed Lewis,0,You Cant Take It with You,1938.0,,Hungarian Dance,johannes brahms
5554,5554,636244,177651,Forever Young,Bob Dylan,1974,Parenthood,2010.0,Damage Control (#2.11),Forever Young,bob dylan
5702,5702,746773,73385,I Can't Help It (If I'm Still In Love With You),Hank Williams,1951,Dolly,1987.0,(#1.15),I Cant Help it if Im Still in Love With You,hank williams brenda lee
5706,5706,427025,486,Indian Love Call,Slim Whitman,1990,11.22.63,2016.0,The Kill Floor (#1.2),Indian Love Call,rudolf friml otto a. harbach oscar hammerstein ii slim whitman
5725,5725,730834,328306,End Of The World,Harald Kloser,0,2012,2009.0,,It Aint the End of the World,harald kloser thomas wanker matt charman
5740,5740,801047,175822,I Got You Babe,Sonny & Cher,1965,Orphan Black,2013.0,Parts Developed in an Unusual Manner (#1.7),I Got You Babe,sonny bono sonny cher
5746,5746,661552,402791,Oh Bondage_ Up Yours!,X-Ray Spex,1978,D.O.A.,1980.0,,Oh Bondage Up Yours,x-ray spex
5754,5754,764339,216325,To Build A Home,The Cinematic Orchestra,2007,So You Think You Can Dance,2005.0,1 of 8 Voted Off (#7.13),To Build a Home,patrick watson jason swinscoe phil france stella page the cinematic orchestra
5763,5763,45719,257368,Bridal Chorus,Richard Wagner / Otto Sieben,1991,The Nanny,1993.0,Stop the Wedding  I Want to Get Off (#1.16),Bridal Chorus,richard wagner
5784,5784,457,140954,Mango Tree,Angus & Julia Stone,2006,Lockie Leonard,2007.0,New and Improved (#2.1),Mango Tree,angus stone julia stone angus
5803,5803,375012,483864,Sweet Little Angel,Big Mama Thornton,1966,In Quiet Night,1998.0,,Sweet Little Angel,big mama thornton
5806,5806,44262,301122,No Doubt About It,Hot Chocolate,1980,Top of the Pops,1964.0,(1980-05-15),No Doubt About It,hot chocolate
5819,5819,830930,160679,Maple Leaf Rag,Scott Joplin,1971,Murdoch Mysteries,2008.0,Murdoch in Ragtime (#7.10),Maple Leaf Rag,scott joplin jazz band
5840,5840,483982,160906,Jenny From The Block,Jennifer Lopez,2002,Music Nuggets,2010.0,(2011-06-11),Jenny From The Block,jennifer lopez
5849,5849,808916,24702,Hard Times Come Easy,Richie Sambora,1997,Beach Boys,1997.0,(#1.9),Hard Times Come Easy,richie sambora
5878,5878,510593,482096,Carnival of the Animals: VII. Aquarium,Barry Wordsworth_ London Symphony Orchestra (LSO)_ Camille Saint-SaÌÇns,0,If I Stay,2014.0,,The Swan from The Carnival of the Animals,camille saint-saÃŒÃ‡ns
5885,5885,61728,441273,You've Really Got A Hold On Me,Smokey Robinson & The Miracles,1990,Flipped,2010.0,,Youve Really Got A Hold On Me,smokey robinson the miracles
5893,5893,462004,376197,All The Way From Memphis,Mott The Hoople,1973,Breaking the Waves,1996.0,,All the Way from Memphis,ian hunter mott the hoople
5911,5911,716702,679913,Sister Europe,The Psychedelic Furs,1980,The Psychedelic Furs: Live from the House of Blues,2001.0,,Sister Europe,john ashton richard butler tim butler the psychedelic furs
5929,5929,356497,555941,Very Loud (Architecture Remix),Shout Out Louds,2006,Nick and Norahs Infinite Playlist,2008.0,,Very Loud,adem olenius shout out louds
5939,5939,329550,41770,Just wanna make love to you,Willie Dixon,0,Canadian Idol,2003.0,Top 8 Performances (#2.20),I Just Want to Make Love to You,willie dixon elena juatco
5941,5941,453545,41770,I Just Want To Make Love To You,Willie Dixon,1989,Canadian Idol,2003.0,Top 8 Performances (#2.20),I Just Want to Make Love to You,willie dixon elena juatco
5961,5961,302657,13447,Ela E Carioca (She's A Carioca),Celso Fonseca feat. Cibelle,0,AmÃŒÂ©rica,2005.0,(2005-03-14),Shes a Carioca (Ela ÃŒÂ© Carioca),antonio carlos jobim vinicius de moraes celso fonseca
5966,5966,417190,417994,If I Could Only Stay Asleep,Patsy Cline,1991,Doing Time for Patsy Cline,1997.0,,If I Could Only Stay Asleep,ethel bassey wayland chandler patsy cline
5970,5970,589699,521340,Psychotic Girl,The Black Keys,2004,Lizzie Borden Took an Ax,2014.0,,Psychotic Girl,dan auerbach patrick j. carney the black keys
5982,5982,831341,511521,Walk On The Wild Side,Lou Reed,1972,Las edades de LulÃŒÂ¼,1990.0,,Walk on the Wild Side,lou reed
5985,5985,640486,448478,Take Me Out To The Ball Game,Curtis Stigers,2004,Game 6,2005.0,,Take Me Out to the Ball Game,albert von tilzer curtis stigers
5993,5993,470862,515735,Qu'Est-Ce Que T'Es Belle,Marc Lavoine;Catherine Ringer,2002,Les apprentis,1995.0,,Quest-ce que tes belle,fabrice aboulker marc lavoigne patrice mithois catherine ringer
6014,6014,813842,195130,Hey Jealousy,Gin Blossoms,1989,Reunion,2005.0,1993 (#1.8),Hey Jealousy,the gin blossoms
6017,6017,632976,642556,Greenback Dollar,The Kingston Trio,1963,Thank You for Smoking,2005.0,,Greenback Dollar,hoyt axton kenneth ramsey the kingston trio
6020,6020,404301,383731,Can't Stop the Music,Village People,1980,Cant Stop the Music,1980.0,,Cant Stop the Music,jacques morali the village people
6027,6027,632456,381032,Mr. Crowley,Ozzy Osbourne,1980,By Dawn,2011.0,,Mr. Crowley,ozzy osbourne randy rhoads bob daisley arrangement with sony music licensing
6037,6037,667635,236260,Moon River,Henry Mancini & His Orchestra,1961,The Andy Williams Show,1962.0,,Moon River,henry mancini johnny mercer
6039,6039,565521,151860,Que DifÌ_cil Es Hacer El Amor En Un Simca 1000,Los Inhumanos,0,MemÃŒ_ries de la tele,2007.0,(#5.22),QuÃŒÂ© difÃŒ_cil es hacer el amor en un Simca 1000,los inhumanos
6042,6042,670566,240768,Lonesome Valley (from Nashville Moon),Magnolia Electric Co.,0,The Cleaner,2008.0,Chaos Theory (#1.4),Lonesome Valley,magnolia electric co.
6045,6045,776345,585063,Tony Randall,Bikini Kill,1996,Punks Dead: SLC Punk 2,2016.0,,Tony Randall,bikini kill
6059,6059,13002,354142,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),Pink Floyd,0,Assault of Innocence,1975.0,,The Grand Viziers Garden Party (Entrance),pink floyd
6063,6063,820726,161171,Velocity Girl (Alt. Mix),Primal Scream,0,Music for Misfits: The Story of Indie,2015.0,Into the Mainstream (#1.3),Velocity Girl,bobby gillespie primal scream
6073,6073,84230,641961,Rock-a-bye Your Baby With A Dixie Melody,Judy Garland,0,Terms of Endearment,1983.0,,Rock-a-Bye Your Baby with a Dixie Melody,sam lewis joe young jean schwartz judy garland
6092,6092,207905,326054,Smells Like Nirvana,Weird Al Yankovic,1992,Weird Al Yankovic: The Ultimate Video Collection,2003.0,,Smells Like Nirvana,dave grohl krist novoselic kurt cobain modified lyrics by weird al yankovic weird al yankovic
6107,6107,956762,598440,Wagner: Tristan und Isolde: Auf! Auf! Ihr Frauen!,Richard Wagner,0,Romanticism in Music,1961.0,,Tristan und Isolde: Liebestod,richard wagner birgit nilsson
6114,6114,357521,296786,Because I Love You (The Postman Song),Stevie B,1988,Todds Pop Song Reviews,2009.0,The Top Ten Worst Hit Songs of 1991 (#7.6),Because I Love You (The Postman Song),warren allen brooks stevie b
6137,6137,104214,237224,Twenty Flight Rock,Eddie Cochran,1957,The Beatles Anthology,1995.0,,Twenty Flight Rock,ned fairchild eddie cochran
6143,6143,895017,10932,The Ballad Of Lucy Jordan,Marianne Faithfull,1979,American Horror Story,2011.0,Be Our Guest (#5.12),The Ballad of Lucy Jordan,shel silverstein marianne faithfull
6150,6150,395125,57829,Let It Rock,Kevin Rudolf Featuring Lil Wayne,2008,Dancing with the Stars,2004.0,(#9.8),Let It Rock,kevin rudolf lil wayne
6176,6176,791460,79092,Love Will Tear Us Apart,Joy Division,1980,EastEnders,1985.0,(2011-04-12),Love Will Tear Us Apart,ian curtis peter hook stephen morris bernard sumner joy division
6193,6193,843855,312829,Party Crashers (Headman Dub Mix),Radio 4,2004,Veronica Mars,2004.0,The Wrath of Con (#1.4),Party Crashers,radio 4
6199,6199,832559,477225,Because You Loved Me,CÌ©line Dion,1996,Huling sagupaan,1996.0,,Because You Loved Me,cÃŒÂ©line dion diane warren
6200,6200,24707,477225,Because You Loved Me (Theme from 'Up Close and Personal'),CÌ©line Dion,1996,Huling sagupaan,1996.0,,Because You Loved Me,cÃŒÂ©line dion diane warren
6226,6226,66385,152615,One Step Closer [Live At Milton Keynes],Linkin Park,2008,Metal Evolution,2011.0,Nu Metal (#1.8),One Step Closer,linkin park
6261,6261,248698,728818,Tong Poo,Ryuichi Sakamoto,0,Yellow Magic Orchestra Live at NHK,2011.0,,TONG POO,ryuichi sakamoto
